datetime,price,pred,prob,actual,pnl,symbol
2025-09-20 18:00:00+00:00,115831.53125,up,0.7849865934495825,up,0.00026520196762058745,BTC
2025-09-20 18:15:00+00:00,115862.25,down,0.6121001556415355,down,0.00039648375549417025,BTC
2025-09-20 18:30:00+00:00,115816.3125,down,0.6978510762384761,down,0.00028277536465337594,BTC
2025-09-20 18:45:00+00:00,115783.5625,up,0.7405670983773404,up,0.0001238841653365963,BTC
2025-09-20 19:00:00+00:00,115797.90625,down,0.6443875002328218,up,-0.0005206403505244594,BTC
2025-09-20 19:15:00+00:00,115858.1953125,up,0.8953963432772518,down,-0.0007228664297256326,BTC
2025-09-20 19:30:00+00:00,115774.4453125,up,0.6627292093768843,up,0.00013840219624250416,BTC
2025-09-20 19:45:00+00:00,115790.46875,down,0.6391059390129796,down,8.643036519362379e-05,BTC
2025-09-20 20:00:00+00:00,115780.4609375,up,0.661060462166069,up,0.00037456395620516503,BTC
2025-09-20 20:15:00+00:00,115823.828125,down,0.8307183399479172,up,-0.00016835913918300527,BTC
2025-09-20 20:30:00+00:00,115843.328125,up,0.7276516977815528,down,-2.7515611400241724e-05,BTC
2025-09-20 20:45:00+00:00,115840.140625,up,0.7696247819257614,down,-0.0001357609064971399,BTC
2025-09-20 21:00:00+00:00,115824.4140625,down,0.6063027470959083,up,-0.0008844880704055313,BTC
2025-09-20 21:15:00+00:00,115926.859375,up,0.6103293925719944,up,0.0004749762073850139,BTC
2025-09-20 21:30:00+00:00,115981.921875,down,0.7337476649481048,down,0.0011640418637440808,BTC
2025-09-20 21:45:00+00:00,115846.9140625,up,0.8449965729604871,up,3.297724873307928e-05,BTC
2025-09-20 22:00:00+00:00,115850.734375,down,0.8655716636122697,down,0.00014498721212785615,BTC
2025-09-20 22:15:00+00:00,115833.9375,up,0.626011970278692,down,-0.0002126562649223951,BTC
2025-09-20 22:30:00+00:00,115809.3046875,up,0.7615089306303069,up,0.0003296097416611854,BTC
2025-09-20 22:45:00+00:00,115847.4765625,down,0.8739689058837812,down,0.00032046446846834,BTC
2025-09-20 23:00:00+00:00,115810.3515625,down,0.7163918263193659,down,0.0001956323393749182,BTC
2025-09-20 23:15:00+00:00,115787.6953125,down,0.8488697494285106,down,0.0006598148213746713,BTC
2025-09-20 23:30:00+00:00,115711.296875,up,0.6401086963198308,up,0.00010998547975615836,BTC
2025-09-20 23:45:00+00:00,115724.0234375,up,0.8806183469003397,up,0.000398645079298543,BTC
2025-09-21 00:00:00+00:00,115770.15625,up,0.8254269952593908,down,-0.0007897517845839586,BTC
2025-09-21 00:15:00+00:00,115678.7265625,down,0.8824003178360705,down,9.178167685186533e-05,BTC
2025-09-21 00:30:00+00:00,115668.109375,up,0.802985170065752,up,0.0004788079687587654,BTC
2025-09-21 00:45:00+00:00,115723.4921875,up,0.7090211795998281,down,-0.0007619860568770509,BTC
2025-09-21 01:00:00+00:00,115635.3125,up,0.8814543517574167,up,3.3442963195184916e-05,BTC
2025-09-21 01:15:00+00:00,115639.1796875,down,0.6826700328927535,down,8.330059523109501e-05,BTC
2025-09-21 01:30:00+00:00,115629.546875,down,0.6996517566185197,down,0.0004120108249797694,BTC
2025-09-21 01:45:00+00:00,115581.90625,down,0.8102425254005221,up,-0.0005092438506135721,BTC
2025-09-21 02:00:00+00:00,115640.765625,down,0.8295948898576159,down,0.0005082415113939476,BTC
2025-09-21 02:15:00+00:00,115581.9921875,down,0.8788210451547462,up,-0.0009706313057660232,BTC
2025-09-21 02:30:00+00:00,115694.1796875,down,0.6614407227168628,up,-0.00040374492153505415,BTC
2025-09-21 02:45:00+00:00,115740.890625,down,0.8393994105657672,up,-7.458740340937631e-05,BTC
2025-09-21 03:00:00+00:00,115749.5234375,up,0.821563816019089,down,-0.00032012820787130636,BTC
2025-09-21 03:15:00+00:00,115712.46875,up,0.6191383668760794,down,-0.00019876855319445053,BTC
2025-09-21 03:30:00+00:00,115689.46875,down,0.7161669423630621,up,-0.00018206065104786617,BTC
2025-09-21 03:45:00+00:00,115710.53125,down,0.6848296371180296,down,0.00048801737741566154,BTC
2025-09-21 04:00:00+00:00,115654.0625,up,0.6913471273062091,down,-0.00015894653506010048,BTC
2025-09-21 04:15:00+00:00,115635.6796875,up,0.8948840638664103,down,-0.00020538643491507802,BTC
2025-09-21 04:30:00+00:00,115611.9296875,down,0.7928332240439784,down,0.00015738265548526087,BTC
2025-09-21 04:45:00+00:00,115593.734375,up,0.8153028473380499,up,0.00010955665173795204,BTC
2025-09-21 05:00:00+00:00,115606.3984375,down,0.8929852911945028,down,0.00012961544691747484,BTC
2025-09-21 05:15:00+00:00,115591.4140625,up,0.7131605347372916,down,-2.000581114747213e-05,BTC
2025-09-21 05:30:00+00:00,115589.1015625,down,0.8405520505358418,up,-0.000908930847111078,BTC
2025-09-21 05:45:00+00:00,115694.1640625,down,0.7303592889913486,up,-0.0013921402285510531,BTC
2025-09-21 06:00:00+00:00,115855.2265625,down,0.8608601015444939,up,-3.5065314880622367e-06,BTC
2025-09-21 06:15:00+00:00,115855.6328125,up,0.6541972623933909,down,-0.000237701541405122,BTC
2025-09-21 06:30:00+00:00,115828.09375,up,0.8843058531192839,down,-0.0006016459197749624,BTC
2025-09-21 06:45:00+00:00,115758.40625,up,0.6656315125232639,down,-0.00030559335728586046,BTC
2025-09-21 07:00:00+00:00,115723.03125,up,0.6978661520942795,down,-0.00016155221910507667,BTC
2025-09-21 07:15:00+00:00,115704.3359375,up,0.8268576702320342,up,0.00045212220938939396,BTC
2025-09-21 07:30:00+00:00,115756.6484375,down,0.718126542469622,up,-0.000958368279467825,BTC
2025-09-21 07:45:00+00:00,115867.5859375,down,0.7824634130299339,down,0.0010974272828001563,BTC
2025-09-21 08:00:00+00:00,115740.4296875,down,0.7333720503208285,down,0.0002863357695274127,BTC
2025-09-21 08:15:00+00:00,115707.2890625,down,0.8227109811269345,down,0.0002789906345707083,BTC
2025-09-21 08:30:00+00:00,115675.0078125,down,0.6684993757105833,up,-0.00011508536071658249,BTC
2025-09-21 08:45:00+00:00,115688.3203125,down,0.6175373961710631,down,7.759264267781507e-05,BTC
2025-09-21 09:00:00+00:00,115679.34375,down,0.6899788192419198,down,0.0012098367821178346,BTC
2025-09-21 09:15:00+00:00,115539.390625,up,0.7422925994605291,down,-3.2456463373575772e-06,BTC
2025-09-21 09:30:00+00:00,115539.015625,up,0.6504060156578035,up,0.0020913525287791224,BTC
2025-09-21 09:45:00+00:00,115780.6484375,down,0.7064391868969166,down,0.00035695192208484716,BTC
2025-09-21 10:00:00+00:00,115739.3203125,up,0.7199949054880705,down,-0.0005304890104264048,BTC
2025-09-21 10:15:00+00:00,115677.921875,up,0.6172175531064821,down,-8.448835647789643e-05,BTC
2025-09-21 10:30:00+00:00,115668.1484375,down,0.7749921744552614,down,0.0007214199728033943,BTC
2025-09-21 10:45:00+00:00,115584.703125,up,0.8653030283913863,up,0.0011991341306651915,BTC
2025-09-21 11:00:00+00:00,115723.3046875,down,0.6455228738859157,up,-1.3502034048595846e-06,BTC
2025-09-21 11:15:00+00:00,115723.4609375,down,0.7793424040204542,up,-0.0004822244949114207,BTC
2025-09-21 11:30:00+00:00,115779.265625,down,0.799421761473254,down,0.0009564941261476223,BTC
2025-09-21 11:45:00+00:00,115668.5234375,up,0.7258004041257865,up,0.0009946931462487818,BTC
2025-09-21 12:00:00+00:00,115783.578125,down,0.810329276209281,down,0.0001315088266106157,BTC
2025-09-21 12:15:00+00:00,115768.3515625,up,0.7232194630473037,up,0.00016560549356747778,BTC
2025-09-21 12:30:00+00:00,115787.5234375,down,0.7513911863932304,down,0.00020795094570791317,BTC
2025-09-21 12:45:00+00:00,115763.4453125,down,0.6022059133663281,down,3.401332769048526e-05,BTC
2025-09-21 13:00:00+00:00,115759.5078125,up,0.8075160342404066,down,-0.00011007465167045538,BTC
2025-09-21 13:15:00+00:00,115746.765625,up,0.7984028036834173,down,-0.00012783834537488659,BTC
2025-09-21 13:30:00+00:00,115731.96875,down,0.6115202631979033,down,8.01285729445933e-05,BTC
2025-09-21 13:45:00+00:00,115722.6953125,up,0.7104750322185399,up,3.227003130135131e-05,BTC
2025-09-21 14:00:00+00:00,115726.4296875,down,0.8937095522375003,down,0.0007850545700349709,BTC
2025-09-21 14:15:00+00:00,115635.578125,up,0.7262209687705851,up,0.00039084262156019456,BTC
2025-09-21 14:30:00+00:00,115680.7734375,up,0.7505836215395525,down,-0.0008691077999605223,BTC
2025-09-21 14:45:00+00:00,115580.234375,up,0.8729790474479155,up,0.00021312305372278573,BTC
2025-09-21 15:00:00+00:00,115604.8671875,down,0.815178562759727,down,0.00036013027403491993,BTC
2025-09-21 15:15:00+00:00,115563.234375,down,0.7746210393372671,up,-0.0007073373114043768,BTC
2025-09-21 15:30:00+00:00,115644.9765625,up,0.8393414044023217,down,-0.00030514998185782183,BTC
2025-09-21 15:45:00+00:00,115609.6875,down,0.859309879936792,down,0.0005363548145564945,BTC
2025-09-21 16:00:00+00:00,115547.6796875,up,0.7370664215211801,down,-0.0006809283207831474,BTC
2025-09-21 16:15:00+00:00,115469.0,up,0.7425325094795506,down,-0.0007073732993271298,BTC
2025-09-21 16:30:00+00:00,115387.3203125,up,0.7158152806955507,down,-0.0004990664255313249,BTC
2025-09-21 16:45:00+00:00,115329.734375,down,0.8900118420055382,up,-0.0006002490413694606,BTC
2025-09-21 17:00:00+00:00,115398.9609375,down,0.8091498762871051,up,-0.0004100583932087343,BTC
2025-09-21 17:15:00+00:00,115446.28125,down,0.6249669198624217,down,7.240921846451975e-06,BTC
2025-09-21 17:30:00+00:00,115445.4453125,up,0.8588878869939056,up,0.0021601788777803055,BTC
2025-09-21 17:45:00+00:00,115694.828125,down,0.7441679822508804,down,3.7815000643481866e-05,BTC
2025-09-21 18:00:00+00:00,115690.453125,down,0.6206261719267462,down,0.0007738862419638393,BTC
2025-09-21 18:15:00+00:00,115600.921875,down,0.7649151765489933,down,3.0073830239563115e-05,BTC
2025-09-21 18:30:00+00:00,115597.4453125,up,0.7251492836927106,down,-4.561897960408956e-05,BTC
2025-09-21 18:45:00+00:00,115592.171875,down,0.8633248214587874,down,0.001554698164978996,BTC
2025-09-21 19:00:00+00:00,115412.4609375,up,0.6611983810828161,up,0.0013112616806771893,BTC
2025-09-21 19:15:00+00:00,115563.796875,down,0.8479393828476549,down,0.00014838935690686395,BTC
2025-09-21 19:30:00+00:00,115546.6484375,up,0.7673066073556358,up,0.00013434779554333254,BTC
2025-09-21 19:45:00+00:00,115562.171875,up,0.6163830909640406,down,-0.0007694045642909764,BTC
2025-09-21 20:00:00+00:00,115473.2578125,down,0.8915535903976455,up,-0.0004616193264985746,BTC
2025-09-21 20:15:00+00:00,115526.5625,down,0.75378457323096,down,0.0005572987813949881,BTC
2025-09-21 20:30:00+00:00,115462.1796875,down,0.6872630562694747,down,0.00014060339969279578,BTC
2025-09-21 20:45:00+00:00,115445.9453125,down,0.7408220525967775,down,0.0007317412687931624,BTC
2025-09-21 21:00:00+00:00,115361.46875,up,0.8573573350552467,down,-0.000355066019389616,BTC
2025-09-21 21:15:00+00:00,115320.5078125,up,0.691470937315519,up,0.0012010006080200863,BTC
2025-09-21 21:30:00+00:00,115459.0078125,up,0.6578029189460101,up,7.098027824126163e-05,BTC
2025-09-21 21:45:00+00:00,115467.203125,up,0.6387213740792644,down,-0.0014174750108290057,BTC
2025-09-21 22:00:00+00:00,115303.53125,down,0.6893578195170633,up,-0.000585004849970705,BTC
2025-09-21 22:15:00+00:00,115370.984375,down,0.834014426112013,up,-0.0007501615373124437,BTC
2025-09-21 22:30:00+00:00,115457.53125,down,0.7414879095585785,up,-0.0012315134271503325,BTC
2025-09-21 22:45:00+00:00,115599.71875,up,0.668244481108062,down,-0.0022242701174391977,BTC
2025-09-21 23:00:00+00:00,115342.59375,down,0.6498554998829248,up,-0.000348757221353857,BTC
2025-09-21 23:15:00+00:00,115382.8203125,up,0.6998188429531137,down,-0.00030909335032203167,BTC
2025-09-21 23:30:00+00:00,115347.15625,up,0.8819773118657126,down,-0.00040191172896819616,BTC
2025-09-21 23:45:00+00:00,115300.796875,up,0.7029080137770073,up,0.0007272418298280847,BTC
2025-09-22 00:00:00+00:00,115384.6484375,up,0.8964372227863906,down,-0.0013144892067868952,BTC
2025-09-22 00:15:00+00:00,115232.9765625,down,0.7455691367296069,down,0.0025465393783422607,BTC
2025-09-22 00:30:00+00:00,114939.53125,down,0.6537491754870453,down,0.002848236776674673,BTC
2025-09-22 00:45:00+00:00,114612.15625,down,0.8673420275380528,down,0.00024252990179651768,BTC
2025-09-22 01:00:00+00:00,114584.359375,down,0.738106611940448,up,-0.0011078082618987128,BTC
2025-09-22 01:15:00+00:00,114711.296875,down,0.8129014030513573,down,0.00019580405864016992,BTC
2025-09-22 01:30:00+00:00,114688.8359375,down,0.8951134749627456,down,0.0031772790657547123,BTC
2025-09-22 01:45:00+00:00,114324.4375,up,0.6150526050959921,up,0.0010959763086522134,BTC
2025-09-22 02:00:00+00:00,114449.734375,up,0.6290083679362701,up,0.0006360597986316829,BTC
2025-09-22 02:15:00+00:00,114522.53125,up,0.8161370224388269,down,-0.001343349193567489,BTC
2025-09-22 02:30:00+00:00,114368.6875,up,0.6845475009886416,down,-0.00043335725086468546,BTC
2025-09-22 02:45:00+00:00,114319.125,up,0.6552904190850297,up,0.0009331061185082756,BTC
2025-09-22 03:00:00+00:00,114425.796875,up,0.6118085639459189,up,0.0007007816610409279,BTC
2025-09-22 03:15:00+00:00,114505.984375,up,0.6065540135958605,up,0.0003819396448030421,BTC
2025-09-22 03:30:00+00:00,114549.71875,up,0.8323456809359373,up,0.001110666738324051,BTC
2025-09-22 03:45:00+00:00,114676.9453125,up,0.6403300282108649,down,-0.0013818029166036139,BTC
2025-09-22 04:00:00+00:00,114518.484375,up,0.7403161847913453,up,0.00041505308299716326,BTC
2025-09-22 04:15:00+00:00,114566.015625,up,0.7817690445538449,down,-0.00015834211306930968,BTC
2025-09-22 04:30:00+00:00,114547.875,up,0.7285055401706538,down,-0.0005761100980703482,BTC
2025-09-22 04:45:00+00:00,114481.8828125,up,0.60813199570087,up,4.858847411792766e-05,BTC
2025-09-22 05:00:00+00:00,114487.4453125,up,0.8350504507763726,up,0.0008834211010990689,BTC
2025-09-22 05:15:00+00:00,114588.5859375,up,0.603153967362496,down,-0.001166810148725661,BTC
2025-09-22 05:30:00+00:00,114454.8828125,up,0.8285669683132453,down,-0.0011648285265243308,BTC
2025-09-22 05:45:00+00:00,114321.5625,down,0.8679913481364369,down,0.010705889910313293,BTC
2025-09-22 06:00:00+00:00,113097.6484375,up,0.7298519763171517,down,-0.002222567763103478,BTC
2025-09-22 06:15:00+00:00,112846.28125,up,0.7606627419293395,up,0.001170840532239481,BTC
2025-09-22 06:30:00+00:00,112978.40625,up,0.7430950177852962,down,-0.0002618724983119991,BTC
2025-09-22 06:45:00+00:00,112948.8203125,down,0.7167625855870317,down,0.001503861435029119,BTC
2025-09-22 07:00:00+00:00,112778.9609375,up,0.8662273606111082,up,0.0008955571071094237,BTC
2025-09-22 07:15:00+00:00,112879.9609375,down,0.8681800532009971,up,-0.0011094473630208768,BTC
2025-09-22 07:30:00+00:00,113005.1953125,up,0.7007449093924604,down,-0.0035447761838935943,BTC
2025-09-22 07:45:00+00:00,112604.6171875,down,0.7845209262044094,up,-0.0013424321868462652,BTC
2025-09-22 08:00:00+00:00,112755.78125,up,0.8780722686437592,down,-0.0007327783913518848,BTC
2025-09-22 08:15:00+00:00,112673.15625,up,0.8886175496824055,up,0.0012050896106854392,BTC
2025-09-22 08:30:00+00:00,112808.9375,up,0.7526877121266142,down,-0.0005659458498135095,BTC
2025-09-22 08:45:00+00:00,112745.09375,down,0.735847441585298,down,0.0014045095643020478,BTC
2025-09-22 09:00:00+00:00,112586.7421875,up,0.6836082947785578,down,-0.0009568316873455052,BTC
2025-09-22 09:15:00+00:00,112479.015625,down,0.8876615619571231,down,0.0008542565648008704,BTC
2025-09-22 09:30:00+00:00,112382.9296875,up,0.6428442913418602,up,0.0001230447100681875,BTC
2025-09-22 09:45:00+00:00,112396.7578125,up,0.7739488728143176,up,0.0014673187929061804,BTC
2025-09-22 10:00:00+00:00,112561.6796875,up,0.6847650802555917,up,0.0009124858280824544,BTC
2025-09-22 10:15:00+00:00,112664.390625,down,0.683702487104339,down,0.0013306250685629628,BTC
2025-09-22 10:30:00+00:00,112514.4765625,down,0.7214905762128565,up,-0.0033045747654834035,BTC
2025-09-22 10:45:00+00:00,112886.2890625,up,0.8996378807446963,up,0.0007816909230768943,BTC
2025-09-22 11:00:00+00:00,112974.53125,down,0.6164898920519466,down,0.0005270131404063738,BTC
2025-09-22 11:15:00+00:00,112914.9921875,down,0.7735625454610594,down,0.0010002685233546638,BTC
2025-09-22 11:30:00+00:00,112802.046875,down,0.6247716474105831,up,-0.0012846758238402867,BTC
2025-09-22 11:45:00+00:00,112946.9609375,down,0.6463562489971557,down,0.0017725410523509177,BTC
2025-09-22 12:00:00+00:00,112746.7578125,down,0.7318688825318695,down,0.00022852652705851462,BTC
2025-09-22 12:15:00+00:00,112720.9921875,up,0.7531380394039324,down,-0.0005761598726169437,BTC
2025-09-22 12:30:00+00:00,112656.046875,down,0.6776377225093572,up,-0.0015706685740211057,BTC
2025-09-22 12:45:00+00:00,112832.9921875,up,0.6949371392623248,up,0.0013803586786140798,BTC
2025-09-22 13:00:00+00:00,112988.7421875,up,0.62609010607678,up,0.0002507854937705556,BTC
2025-09-22 13:15:00+00:00,113017.078125,down,0.6909659351532751,down,0.003127016340035982,BTC
2025-09-22 13:30:00+00:00,112663.671875,down,0.8899675318141633,up,-0.003785742270793424,BTC
2025-09-22 13:45:00+00:00,113090.1875,up,0.8834122145017445,up,0.0014679931890642095,BTC
2025-09-22 14:00:00+00:00,113256.203125,down,0.7004634870410955,up,-0.0008565342102535567,BTC
2025-09-22 14:15:00+00:00,113353.2109375,up,0.7712561808836285,down,-0.0023504379390443253,BTC
2025-09-22 14:30:00+00:00,113086.78125,up,0.8728786173332833,down,-0.0006118779908239613,BTC
2025-09-22 14:45:00+00:00,113017.5859375,down,0.601855146792269,down,0.00015532704361342908,BTC
2025-09-22 15:00:00+00:00,113000.03125,down,0.8432050711012775,down,0.0024336967827165434,BTC
2025-09-22 15:15:00+00:00,112725.0234375,down,0.8845108658366757,down,0.00011504765849257304,BTC
2025-09-22 15:30:00+00:00,112712.0546875,down,0.6273977203000671,up,-0.0019066838112022921,BTC
2025-09-22 15:45:00+00:00,112926.9609375,down,0.6484343058098763,down,0.0001233513005606257,BTC
2025-09-22 16:00:00+00:00,112913.03125,up,0.8882238908314066,up,2.1172268369173963e-05,BTC
2025-09-22 16:15:00+00:00,112915.421875,down,0.7612620430921039,down,5.272198342043399e-05,BTC
2025-09-22 16:30:00+00:00,112909.46875,down,0.6042589903415171,down,0.001758184031841914,BTC
2025-09-22 16:45:00+00:00,112710.953125,down,0.6772895996290588,down,0.0027838770660737477,BTC
2025-09-22 17:00:00+00:00,112397.1796875,up,0.7349831022806579,up,0.0012266071789639454,BTC
2025-09-22 17:15:00+00:00,112535.046875,down,0.8078726733074303,up,-0.00019854925750206753,BTC
2025-09-22 17:30:00+00:00,112557.390625,down,0.8199481134410399,down,0.0009666596470995215,BTC
2025-09-22 17:45:00+00:00,112448.5859375,up,0.8986264538776368,up,0.0018881545795339516,BTC
2025-09-22 18:00:00+00:00,112660.90625,down,0.6862533598151277,up,-0.0009718044940723036,BTC
2025-09-22 18:15:00+00:00,112770.390625,up,0.7614660305605425,up,0.00024067155260865114,BTC
2025-09-22 18:30:00+00:00,112797.53125,down,0.7599970643578815,down,0.002467986749488338,BTC
2025-09-22 18:45:00+00:00,112519.1484375,up,0.7216935778341712,up,0.0009223430095335328,BTC
2025-09-22 19:00:00+00:00,112622.9296875,down,0.6507485681527261,down,0.00029800769783849823,BTC
2025-09-22 19:15:00+00:00,112589.3671875,down,0.8932369689551528,down,0.002451871738831879,BTC
2025-09-22 19:30:00+00:00,112313.3125,up,0.8559951559999759,down,-0.0006795304207593,BTC
2025-09-22 19:45:00+00:00,112236.9921875,down,0.7494999084882712,down,0.0003608435972013435,BTC
2025-09-22 20:00:00+00:00,112196.4921875,up,0.780973626805209,up,0.0012787972217547239,BTC
2025-09-22 20:15:00+00:00,112339.96875,down,0.6681783160678987,up,-0.0022024385243564204,BTC
2025-09-22 20:30:00+00:00,112587.390625,down,0.763136121117524,up,-0.003036113752192149,BTC
2025-09-22 20:45:00+00:00,112929.21875,down,0.8084910399364428,down,0.0015005250800071979,BTC
2025-09-22 21:00:00+00:00,112759.765625,up,0.7545501085159767,up,9.914606897276634e-05,BTC
2025-09-22 21:15:00+00:00,112770.9453125,up,0.8970855511754824,up,0.0014951490788053245,BTC
2025-09-22 21:30:00+00:00,112939.5546875,up,0.7834024968743178,up,0.0008194372224687996,BTC
2025-09-22 21:45:00+00:00,113032.1015625,down,0.7112921137776507,down,0.0016645575451498251,BTC
2025-09-22 22:00:00+00:00,112843.953125,down,0.8316456082847514,up,-0.00025498430977632935,BTC
2025-09-22 22:15:00+00:00,112872.7265625,up,0.6511387534744926,down,-0.0009697731315048141,BTC
2025-09-22 22:30:00+00:00,112763.265625,up,0.7153547441118799,down,-0.00017750128899740591,BTC
2025-09-22 22:45:00+00:00,112743.25,up,0.7040876851132758,up,0.00038562452741075504,BTC
2025-09-22 23:00:00+00:00,112786.7265625,up,0.7295421285323331,down,-0.0006310305934853488,BTC
2025-09-22 23:15:00+00:00,112715.5546875,up,0.8345339477786179,up,0.0001913694392916554,BTC
2025-09-22 23:30:00+00:00,112737.125,down,0.7452519096490222,down,2.3561448812881025e-05,BTC
2025-09-22 23:45:00+00:00,112734.46875,down,0.8382043350797889,down,0.0008082460361086286,BTC
2025-09-23 00:00:00+00:00,112643.3515625,down,0.7729466709419598,up,-0.002084496636889588,BTC
2025-09-23 00:15:00+00:00,112878.15625,down,0.7026208303972666,down,0.0015447380901032481,BTC
2025-09-23 00:30:00+00:00,112703.7890625,up,0.8429936231050418,down,-0.0016826464006000075,BTC
2025-09-23 00:45:00+00:00,112514.1484375,down,0.6714869011659275,down,0.0008021907800345174,BTC
2025-09-23 01:00:00+00:00,112423.890625,down,0.6673148939399386,up,-0.0014521629841521833,BTC
2025-09-23 01:15:00+00:00,112587.1484375,down,0.7513508772164508,down,0.0020883128382145344,BTC
2025-09-23 01:30:00+00:00,112352.03125,down,0.6782547737886266,down,0.0008900595644548703,BTC
2025-09-23 01:45:00+00:00,112252.03125,down,0.6027261104853648,up,-0.0025218084862050905,BTC
2025-09-23 02:00:00+00:00,112535.109375,up,0.7944892581896404,down,-0.0036716319226486327,BTC
2025-09-23 02:15:00+00:00,112121.921875,up,0.7533281464417194,up,9.309062693052539e-05,BTC
2025-09-23 02:30:00+00:00,112132.359375,down,0.7336553443479483,down,0.0014468810645231756,BTC
2025-09-23 02:45:00+00:00,111970.1171875,down,0.8900905543854947,down,0.001476119291035749,BTC
2025-09-23 03:00:00+00:00,111804.8359375,up,0.7713597551888741,up,0.005954991744473226,BTC
2025-09-23 03:15:00+00:00,112470.6328125,down,0.8590294733368153,down,0.000756378001729785,BTC
2025-09-23 03:30:00+00:00,112385.5625,up,0.641835070861548,down,-0.00013235685856005652,BTC
2025-09-23 03:45:00+00:00,112370.6875,up,0.7707619389388283,down,-0.001024371903037391,BTC
2025-09-23 04:00:00+00:00,112255.578125,up,0.8603938880192709,down,-0.0007782881613482839,BTC
2025-09-23 04:15:00+00:00,112168.2109375,up,0.7749317271839694,up,0.0014726069544965803,BTC
2025-09-23 04:30:00+00:00,112333.390625,up,0.8154042534381005,up,0.0014947831768075126,BTC
2025-09-23 04:45:00+00:00,112501.3046875,up,0.7116130703436622,up,0.0020631010737584,BTC
2025-09-23 05:00:00+00:00,112733.40625,up,0.6277348551111199,up,0.0008512893665890697,BTC
2025-09-23 05:15:00+00:00,112829.375,up,0.7373700885381214,up,0.000801403668149403,BTC
2025-09-23 05:30:00+00:00,112919.796875,up,0.7183438172516572,down,-0.0013081048814098661,BTC
2025-09-23 05:45:00+00:00,112772.0859375,up,0.8601180547136842,up,0.0008973436259402945,BTC
2025-09-23 06:00:00+00:00,112873.28125,up,0.6731985907057416,up,0.0008499575713363239,BTC
2025-09-23 06:15:00+00:00,112969.21875,up,0.8900202682605325,up,0.00024785512646552377,BTC
2025-09-23 06:30:00+00:00,112997.21875,down,0.8874414359413489,up,-0.0006875860606081474,BTC
2025-09-23 06:45:00+00:00,113074.9140625,down,0.6742894929214316,down,0.00045862847148692154,BTC
2025-09-23 07:00:00+00:00,113023.0546875,up,0.7044155866431961,up,0.0003298552680519595,BTC
2025-09-23 07:15:00+00:00,113060.3359375,down,0.8686667222621656,down,0.0002406762484329361,BTC
2025-09-23 07:30:00+00:00,113033.125,up,0.8899866662688323,up,0.001045047635372276,BTC
2025-09-23 07:45:00+00:00,113151.25,down,0.7330317308508132,down,0.0002747981131450139,BTC
2025-09-23 08:00:00+00:00,113120.15625,up,0.6962991136922694,up,0.0008688217313173041,BTC
2025-09-23 08:15:00+00:00,113218.4375,up,0.7578282039754626,down,-0.0007025274704042239,BTC
2025-09-23 08:30:00+00:00,113138.8984375,up,0.8063307619097204,up,0.00037391814914444765,BTC
2025-09-23 08:45:00+00:00,113181.203125,up,0.682042354612494,up,0.0010817829870988227,BTC
2025-09-23 09:00:00+00:00,113303.640625,down,0.8209419523857219,down,0.0019220338931629222,BTC
2025-09-23 09:15:00+00:00,113085.8671875,up,0.6154972071343923,up,0.0003387912296457518,BTC
2025-09-23 09:30:00+00:00,113124.1796875,down,0.6147883478293249,down,0.0009088463693970317,BTC
2025-09-23 09:45:00+00:00,113021.3671875,down,0.7158863115436636,down,2.820263176173121e-05,BTC
2025-09-23 10:00:00+00:00,113018.1796875,down,0.7060419576182162,down,0.0003217126226996436,BTC
2025-09-23 10:15:00+00:00,112981.8203125,up,0.6946899646101456,down,-0.00057925524937541,BTC
2025-09-23 10:30:00+00:00,112916.375,up,0.747305928800673,up,0.0010089740084200383,BTC
2025-09-23 10:45:00+00:00,113030.3046875,down,0.6962200746934714,down,0.0020585602077539678,BTC
2025-09-23 11:00:00+00:00,112797.625,down,0.6576773755404276,up,-0.0010427275175342032,BTC
2025-09-23 11:15:00+00:00,112915.2421875,up,0.6928408647265802,up,0.0015451301934090722,BTC
2025-09-23 11:30:00+00:00,113089.7109375,down,0.8924712818430705,down,0.0006106877400913202,BTC
2025-09-23 11:45:00+00:00,113020.6484375,up,0.7233340250984546,up,0.0001276038953887948,BTC
2025-09-23 12:00:00+00:00,113035.0703125,down,0.7334138330575007,down,0.0008491557065841704,BTC
2025-09-23 12:15:00+00:00,112939.0859375,up,0.7729634969853421,up,0.0010004701787875714,BTC
2025-09-23 12:30:00+00:00,113052.078125,up,0.895002230524268,down,-0.0005546392958002411,BTC
2025-09-23 12:45:00+00:00,112989.375,up,0.6724803829307289,down,-0.00010413036624024041,BTC
2025-09-23 13:00:00+00:00,112977.609375,down,0.8043846331597302,down,4.591617780458357e-05,BTC
2025-09-23 13:15:00+00:00,112972.421875,up,0.8147954080625173,down,-0.0014390956863781224,BTC
2025-09-23 13:30:00+00:00,112809.84375,down,0.7821973250379197,up,-0.0016861892870054795,BTC
2025-09-23 13:45:00+00:00,113000.0625,up,0.6265735018909933,up,0.0011126238315133374,BTC
2025-09-23 14:00:00+00:00,113125.7890625,down,0.8030616827482729,down,0.0022144182557842784,BTC
2025-09-23 14:15:00+00:00,112875.28125,up,0.6192284133108527,up,8.880099689667631e-05,BTC
2025-09-23 14:30:00+00:00,112885.3046875,up,0.7788427948649691,down,-0.0014961950801971602,BTC
